City,Venue,Show_Time,Category,Max_Seats,Booked_Seats,Price,Collection,Max_Collection,Occupancy
"Karkala","Planet Cinema: A/C Digital (Karkala)","09:00 PM","","0","0","150.00","0.00","0.00","0.00%"
"Mandya","Theatre Gurushree 2K: Mandya","07:30 PM","","0","0","170.00","0.00","0.00","0.00%"
"Mandya","Theatre Gurushree 2K: Mandya","07:30 PM","","0","0","150.00","0.00","0.00","0.00%"
"Sirsi","Nataraj Talkies: Sirsi, Karnataka","07:00 PM","","0","0","200.00","0.00","0.00","0.00%"
"Sirsi","Nataraj Talkies: Sirsi, Karnataka","07:00 PM","","0","0","150.00","0.00","0.00","0.00%"
"Ranebennuru","Smart Moviz (Doom AC Cinema): Ranebennur","11:30 AM","","0","0","200.00","0.00","0.00","0.00%"
"Ranebennuru","Smart Moviz (Doom AC Cinema): Ranebennur","11:30 AM","","0","0","180.00","0.00","0.00","0.00%"
"Ranebennuru","Smart Moviz (Doom AC Cinema): Ranebennur","11:30 AM","","0","0","150.00","0.00","0.00","0.00%"
"Ranebennuru","Smart Moviz (Doom AC Cinema): Ranebennur","02:30 PM","","0","0","180.00","0.00","0.00","0.00%"
"Ranebennuru","Smart Moviz (Doom AC Cinema): Ranebennur","02:30 PM","","0","0","150.00","0.00","0.00","0.00%"
"Ranebennuru","Smart Moviz (Doom AC Cinema): Ranebennur","02:30 PM","","0","0","200.00","0.00","0.00","0.00%"
"Ranebennuru","Smart Moviz (Doom AC Cinema): Ranebennur","05:30 PM","","0","0","180.00","0.00","0.00","0.00%"
"Ranebennuru","Smart Moviz (Doom AC Cinema): Ranebennur","05:30 PM","","0","0","150.00","0.00","0.00","0.00%"
"Ranebennuru","Smart Moviz (Doom AC Cinema): Ranebennur","05:30 PM","","0","0","200.00","0.00","0.00","0.00%"
"Ranebennuru","Smart Moviz (Doom AC Cinema): Ranebennur","08:30 PM","","0","0","180.00","0.00","0.00","0.00%"
"Ranebennuru","Smart Moviz (Doom AC Cinema): Ranebennur","08:30 PM","","0","0","150.00","0.00","0.00","0.00%"
"Ranebennuru","Smart Moviz (Doom AC Cinema): Ranebennur","08:30 PM","","0","0","200.00","0.00","0.00","0.00%"
"Udupi","Bharath Cinemas: City Centre Mall, Udupi","09:00 PM","","0","0","250.00","0.00","0.00","0.00%"
"Udupi","Bharath Cinemas: City Centre Mall, Udupi","09:00 PM","","0","0","250.00","0.00","0.00","0.00%"
"Udupi","Bharath Cinemas: City Centre Mall, Udupi","09:00 PM","","0","0","250.00","0.00","0.00","0.00%"
"Udupi","Bharath Cinemas: City Centre Mall, Udupi","10:30 PM","","0","0","250.00","0.00","0.00","0.00%"
"Udupi","Bharath Cinemas: City Centre Mall, Udupi","10:30 PM","","0","0","250.00","0.00","0.00","0.00%"
"Udupi","Bharath Cinemas: City Centre Mall, Udupi","10:30 PM","","0","0","250.00","0.00","0.00","0.00%"
"Udupi","Times Square Bharath Cinemas: Udupi","08:45 PM","","0","0","600.00","0.00","0.00","0.00%"
"Udupi","Times Square Bharath Cinemas: Udupi","08:45 PM","","0","0","300.00","0.00","0.00","0.00%"
"Udupi","Times Square Bharath Cinemas: Udupi","08:45 PM","","0","0","300.00","0.00","0.00","0.00%"
"Udupi","Times Square Bharath Cinemas: Udupi","09:45 PM","","0","0","300.00","0.00","0.00","0.00%"
"Udupi","Times Square Bharath Cinemas: Udupi","09:45 PM","","0","0","300.00","0.00","0.00","0.00%"
"Udupi","Times Square Bharath Cinemas: Udupi","10:30 PM","","0","0","600.00","0.00","0.00","0.00%"
"Udupi","Times Square Bharath Cinemas: Udupi","10:30 PM","","0","0","400.00","0.00","0.00","0.00%"
"Udupi","Times Square Bharath Cinemas: Udupi","10:30 PM","","0","0","300.00","0.00","0.00","0.00%"
"Udupi","Times Square Bharath Cinemas: Udupi","10:30 PM","","0","0","300.00","0.00","0.00","0.00%"
"Bagalkote","Smart Moviz: Bagalkot","08:30 PM","","0","0","160.00","0.00","0.00","0.00%"
